	0	 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22	 23	 24	 25	 26	 27	 28	 29	 30	 31	 32	 33	 34	 35	 36	 37	 38	 39	 40	 41	 42	 43	 44	 45	 46	 47	 48	 49	 50	 51	 52	 53	 54	 55	 56	 57	 58	 59	 60	 61	 62	 63	 64	 65	 66	 67	 68	 69	 70	 71	 72	 73	 74	 75	 76	 77	 78	 79	 80	 81	 82	 83	 84	 85	 86	 87	 88	 89	 90	 91	 92	 93	 94	 95	 96	 97	 98	 99	 100	 101	 102	 103	 104	 105	 106	 107	 108	 109	 110	 111	 112	 113	 114	 115	 116	 117	 118	 119	 120	 121	 122	 123	 124	 125	 126	 127	 128	 129	 130	 131	 132	 133	 134	 135	 136	 137	 138	 139	 140	 141	 142	 143	 144	 145	 146	 147	 148	 149	 150	 151	 152	 153	 154	 155	 156	 157	 158	 159	 160	 161	 162	 163	 164	 165	 166	 167	 168	 169	 170	 171	 172	 173	 174	 175	 176	 177	 178	 179	 180	 181	 182	 183	 184	 185	 186	 187	 188	 189	 190	 191	 192	 193	 194	 195	 196	 197	 198	 199	 200	 201	 202	 203	 204	 205	 206	 207	 208	 209	 210	 211	 212	 213	 214	 215	 216	 217	 218	 219	 220	 221	 222	 223	 224	 225	 226	 227	 228	 229	 230	 231	 232	 233	 234	 235	 236	 237	 238	 239	 240	 241	 242	 243	 244	 245	 246	 247	 248	 249	 250	 251	 252	 253	 254	 255
189	 128	 134	 124	 118	 144	 130	 116	 122	 116	 134	 140	 130	 124	 130	 148	 126	 134	 136	 122	 128	 134	 124	 138	 132	 122	 136	 122	 124	 122	 132	 130	 128	 140	 114	 140	 134	 124	 118	 132	 146	 108	 118	 128	 126	 132	 122	 136	 146	 134	 136	 126	 132	 142	 140	 134	 136	 126	 132	 122	 132	 134	 128	 138	 136	 122	 128	 134	 112	 134	 120	 130	 136	 130	 116	 130	 136	 134	 124	 126	 120	 116	 126	 144	 142	 144	 126	 116	 134	 116	 122	 132	 110	 128	 130	 128	 118	 138	 136	 138	 124	 126	 128	 126	 132	 134	 120	 130	 136	 130	 128	 150	 120	 136	 122	 136	 126	 116	 130	 124	 126	 132	 122	 128	 122	 128	 122	 124	 138	 126	 140	 130	 124	 126	 128	 122	 120	 122	 124	 130	 112	 122	 120	 130	 124	 132	 142	 136	 126	 132	 122	 136	 122	 128	 126	 120	 130	 120	 138	 120	 134	 130	 128	 122	 116	 122	 132	 138	 128	 122	 132	 126	 116	 130	 144	 150	 128	 124	 134	 132	 138	 140	 122	 132	 126	 124	 146	 128	 130	 132	 118	 112	 126	 140	 114	 128	 130	 128	 122	 132	 122	 124	 134	 124	 130	 128	 118	 136	 122	 134	 128	 130	 120	 138	 128	 142	 128	 126	 140	 134	 144	 122	 124	 130	 128	 124	 138	 116	 126	 112	 122	 136	 142	 128	 122	 124	 130	 116	 146	 120	 130	 122	 124	 122	 120	 118	 124	 126	 128	 126	 124	 130	 140	 146	 124	 134	 124
190	 128	 130	 116	 126	 124	 118	 128	 146	 126	 124	 130	 136	 110	 132	 138	 136	 138	 116	 130	 132	 130	 124	 130	 132	 120	 142	 144	 126	 132	 122	 140	 122	 128	 130	 132	 134	 128	 122	 124	 134	 118	 140	 114	 120	 122	 120	 118	 132	 142	 128	 134	 136	 122	 140	 114	 132	 132	 122	 116	 138	 132	 122	 124	 114	 126	 140	 142	 140	 118	 116	 126	 124	 124	 126	 124	 126	 136	 122	 136	 122	 132	 138	 128	 134	 128	 126	 140	 122	 130	 124	 142	 120	 130	 132	 134	 120	 122	 136	 130	 136	 134	 132	 110	 116	 136	 130	 136	 122	 136	 130	 144	 130	 124	 122	 128	 134	 124	 130	 136	 134	 106	 116	 118	 136	 126	 112	 122	 116	 138	 124	 138	 124	 126	 120	 142	 136	 140	 130	 132	 154	 124	 138	 124	 122	 124	 134	 136	 130	 116	 126	 136	 130	 126	 140	 130	 128	 130	 144	 134	 116	 134	 128	 126	 144	 126	 128	 126	 120	 128	 118	 136	 134	 132	 130	 140	 130	 124	 118	 128	 130	 120	 130	 140	 126	 134	 124	 138	 120	 142	 132	 122	 120	 136	 118	 140	 130	 128	 126	 124	 130	 130	 140	 142	 112	 118	 128	 114	 132	 118	 124	 126	 124	 138	 136	 130	 120	 128	 114	 128	 122	 144	 122	 120	 122	 136	 126	 124	 130	 132	 138	 136	 126	 114	 124	 134	 128	 138	 132	 134	 128	 130	 136	 122	 128	 122	 136	 138	 120	 124	 134	 116	 126	 128	 130	 136	 122
191	 128	 134	 128	 142	 122	 132	 122	 116	 126	 124	 126	 132	 128	 122	 136	 130	 120	 114	 120	 114	 134	 124	 126	 124	 130	 124	 130	 140	 136	 134	 120	 126	 148	 126	 124	 134	 122	 128	 122	 120	 126	 120	 142	 120	 132	 130	 132	 122	 132	 122	 140	 122	 118	 128	 126	 120	 122	 120	 122	 144	 140	 118	 116	 126	 138	 132	 138	 116	 132	 114	 132	 122	 120	 122	 128	 130	 138	 136	 122	 128	 138	 120	 138	 112	 120	 130	 128	 122	 116	 130	 124	 130	 122	 124	 130	 132	 134	 116	 118	 140	 116	 142	 140	 118	 136	 134	 136	 142	 134	 136	 134	 136	 142	 136	 126	 136	 136	 118	 120	 126	 140	 126	 124	 142	 134	 116	 126	 132	 138	 144	 126	 140	 140	 126	 128	 130	 136	 134	 132	 122	 114	 132	 134	 136	 134	 112	 138	 132	 132	 130	 112	 134	 120	 114	 132	 110	 126	 132	 122	 136	 122	 124	 134	 136	 120	 126	 124	 122	 132	 134	 128	 130	 130	 128	 126	 132	 150	 132	 130	 120	 136	 130	 132	 126	 132	 122	 144	 126	 134	 112	 122	 132	 124	 118	 136	 130	 118	 124	 130	 128	 130	 132	 126	 128	 132	 138	 120	 134	 120	 134	 132	 138	 126	 144	 130	 132	 130	 128	 126	 132	 128	 138	 124	 118	 116	 122	 128	 126	 114	 124	 134	 144	 126	 132	 130	 144	 124	 110	 144	 130	 128	 130	 124	 110	 130	 128	 142	 132	 126	 120	 130	 140	 128	 142	 140	 130
192	 128	 120	 126	 134	 128	 136	 122	 138	 132	 132	 138	 130	 116	 116	 110	 126	 126	 122	 128	 124	 122	 126	 120	 116	 110	 130	 128	 124	 122	 118	 128	 124	 132	 128	 138	 126	 132	 136	 134	 122	 116	 120	 130	 134	 116	 144	 118	 138	 130	 130	 140	 100	 126	 110	 132	 132	 126	 118	 136	 128	 122	 130	 120	 120	 126	 122	 116	 120	 114	 126	 124	 136	 126	 130	 132	 136	 122	 126	 140	 136	 124	 124	 118	 126	 124	 132	 138	 114	 120	 144	 138	 130	 128	 128	 126	 118	 138	 122	 128	 128	 118	 126	 144	 128	 134	 126	 124	 124	 138	 138	 124	 124	 136	 140	 130	 134	 128	 132	 126	 122	 144	 140	 130	 118	 128	 124	 110	 122	 138	 126	 128	 132	 134	 122	 112	 124	 122	 118	 120	 124	 134	 130	 112	 124	 120	 128	 138	 130	 128	 128	 118	 110	 140	 124	 142	 134	 132	 124	 130	 138	 134	 134	 124	 132	 130	 122	 124	 132	 130	 138	 128	 136	 126	 126	 152	 128	 124	 128	 126	 122	 132	 136	 122	 126	 124	 136	 126	 122	 132	 128	 114	 134	 132	 140	 130	 114	 132	 124	 126	 134	 120	 136	 134	 134	 128	 128	 130	 122	 114	 126	 124	 128	 142	 130	 132	 120	 138	 126	 140	 128	 142	 122	 116	 136	 128	 132	 134	 106	 136	 132	 138	 110	 128	 108	 134	 122	 128	 132	 122	 142	 118	 126	 120	 128	 122	 130	 136	 120	 138	 122	 132	 124	 134	 134	 132	 116
193	 128	 128	 118	 126	 126	 122	 144	 132	 132	 120	 130	 118	 142	 118	 128	 120	 136	 120	 126	 126	 130	 134	 116	 120	 140	 136	 130	 118	 130	 122	 124	 124	 124	 124	 122	 138	 130	 126	 124	 136	 128	 132	 134	 114	 138	 130	 116	 116	 120	 120	 118	 126	 130	 118	 124	 120	 156	 136	 138	 134	 122	 130	 124	 116	 126	 146	 128	 132	 140	 116	 122	 146	 126	 126	 136	 128	 128	 124	 142	 130	 114	 134	 140	 120	 132	 132	 122	 114	 114	 138	 124	 132	 136	 132	 118	 130	 118	 122	 136	 116	 124	 132	 122	 122	 118	 134	 128	 128	 120	 116	 118	 114	 134	 122	 144	 132	 120	 136	 126	 126	 134	 110	 128	 128	 132	 128	 114	 118	 142	 138	 132	 144	 120	 120	 130	 130	 114	 138	 128	 128	 128	 132	 122	 118	 146	 126	 120	 124	 136	 128	 130	 130	 134	 118	 140	 124	 144	 132	 114	 118	 122	 126	 120	 132	 124	 132	 142	 126	 126	 126	 132	 132	 124	 136	 126	 138	 130	 134	 128	 132	 136	 120	 122	 138	 134	 126	 132	 132	 120	 116	 130	 134	 144	 128	 114	 138	 138	 134	 128	 132	 120	 124	 130	 118	 142	 118	 132	 124	 120	 120	 114	 130	 134	 122	 132	 136	 128	 124	 122	 126	 122	 114	 128	 128	 120	 128	 138	 130	 122	 126	 128	 132	 128	 140	 122	 126	 134	 134	 124	 132	 124	 132	 118	 134	 138	 118	 136	 108	 116	 120	 126	 130	 118	 134	 124	 124
194	 128	 116	 134	 126	 138	 126	 140	 132	 130	 138	 124	 112	 132	 124	 130	 118	 116	 132	 118	 130	 142	 134	 140	 128	 126	 122	 140	 124	 136	 124	 138	 130	 128	 140	 130	 130	 134	 122	 124	 148	 134	 134	 124	 120	 124	 116	 142	 130	 136	 136	 118	 114	 126	 126	 128	 140	 126	 122	 120	 136	 124	 136	 130	 130	 122	 126	 128	 136	 132	 120	 118	 110	 124	 132	 110	 130	 134	 142	 124	 128	 122	 114	 116	 104	 116	 132	 122	 134	 140	 128	 122	 130	 126	 122	 128	 128	 134	 138	 120	 128	 132	 128	 138	 122	 124	 132	 122	 142	 114	 130	 124	 120	 122	 138	 128	 124	 136	 136	 130	 126	 136	 132	 130	 130	 134	 130	 124	 124	 134	 110	 120	 140	 132	 108	 122	 142	 124	 112	 130	 122	 122	 126	 140	 132	 134	 138	 132	 124	 124	 136	 126	 126	 116	 124	 126	 130	 130	 130	 136	 116	 130	 130	 120	 116	 132	 124	 134	 106	 124	 120	 118	 134	 118	 122	 132	 124	 134	 138	 136	 128	 144	 132	 126	 118	 128	 136	 126	 130	 122	 130	 124	 128	 144	 128	 122	 134	 126	 126	 124	 120	 134	 130	 140	 124	 124	 120	 110	 142	 132	 120	 130	 122	 138	 118	 124	 140	 122	 114	 124	 128	 128	 128	 126	 122	 136	 120	 118	 130	 130	 122	 156	 128	 130	 110	 124	 124	 124	 128	 122	 114	 128	 124	 114	 130	 130	 126	 128	 128	 130	 130	 136	 132	 124	 140	 118	 130
195	 128	 116	 130	 122	 132	 132	 138	 118	 126	 138	 132	 124	 126	 142	 128	 116	 118	 114	 120	 136	 138	 138	 144	 140	 128	 132	 126	 126	 136	 136	 130	 118	 136	 144	 126	 106	 120	 124	 138	 122	 134	 118	 128	 124	 130	 134	 128	 136	 110	 118	 116	 128	 134	 130	 136	 112	 128	 128	 130	 142	 124	 136	 130	 114	 138	 134	 136	 120	 122	 122	 116	 128	 128	 124	 130	 122	 132	 108	 138	 118	 128	 140	 126	 126	 120	 128	 130	 150	 138	 134	 132	 124	 142	 142	 124	 128	 122	 114	 124	 136	 118	 130	 140	 132	 128	 120	 134	 122	 112	 132	 130	 122	 136	 120	 138	 126	 132	 128	 138	 130	 122	 122	 120	 132	 130	 118	 124	 132	 130	 122	 120	 132	 122	 118	 124	 132	 136	 136	 130	 126	 124	 120	 122	 122	 136	 136	 118	 122	 120	 132	 130	 138	 130	 122	 124	 128	 134	 130	 116	 132	 110	 138	 136	 120	 122	 122	 120	 132	 132	 120	 130	 114	 124	 140	 134	 122	 124	 120	 110	 126	 120	 128	 126	 114	 126	 130	 124	 124	 126	 134	 120	 132	 124	 132	 118	 130	 128	 132	 126	 142	 138	 114	 136	 124	 114	 126	 124	 140	 130	 138	 132	 112	 118	 130	 124	 116	 140	 132	 122	 126	 124	 128	 118	 126	 120	 140	 134	 126	 144	 128	 122	 118	 134	 122	 120	 120	 130	 122	 136	 132	 126	 122	 132	 116	 126	 126	 128	 124	 144	 124	 130	 138	 140	 132	 146	 126
196	 128	 124	 122	 130	 142	 134	 124	 120	 120	 128	 142	 122	 126	 122	 120	 144	 120	 136	 130	 134	 130	 134	 128	 128	 132	 120	 138	 122	 126	 126	 136	 140	 122	 126	 132	 132	 116	 124	 130	 110	 122	 114	 128	 124	 124	 128	 134	 150	 118	 118	 144	 132	 116	 128	 130	 122	 122	 134	 128	 120	 136	 136	 130	 134	 142	 134	 140	 128	 112	 132	 130	 138	 138	 142	 140	 132	 124	 116	 130	 134	 122	 142	 136	 112	 128	 120	 130	 118	 130	 122	 132	 120	 128	 116	 134	 126	 140	 124	 122	 118	 130	 118	 116	 124	 128	 132	 130	 122	 118	 134	 124	 136	 116	 120	 130	 122	 134	 134	 136	 116	 132	 116	 134	 130	 142	 130	 132	 124	 136	 124	 122	 130	 138	 130	 120	 124	 128	 128	 118	 130	 138	 118	 140	 124	 128	 136	 122	 142	 134	 138	 140	 132	 132	 128	 130	 114	 138	 106	 132	 128	 130	 134	 124	 132	 112	 128	 134	 130	 130	 106	 112	 132	 120	 132	 130	 130	 118	 134	 120	 116	 128	 132	 126	 134	 130	 126	 136	 136	 124	 132	 126	 130	 134	 110	 124	 120	 116	 112	 118	 126	 130	 134	 132	 116	 128	 128	 126	 130	 122	 126	 120	 120	 132	 132	 126	 130	 122	 130	 116	 128	 124	 136	 130	 122	 108	 132	 122	 118	 110	 130	 136	 136	 112	 124	 138	 130	 130	 130	 136	 124	 132	 128	 138	 130	 138	 122	 124	 128	 140	 132	 126	 106	 122	 126	 120	 136
197	 128	 132	 126	 134	 132	 112	 126	 126	 112	 124	 130	 138	 128	 116	 126	 126	 138	 134	 116	 116	 130	 126	 136	 136	 122	 126	 120	 120	 134	 138	 128	 128	 122	 138	 120	 124	 122	 114	 132	 128	 142	 126	 112	 124	 130	 138	 128	 116	 132	 132	 126	 130	 136	 136	 126	 130	 136	 120	 118	 114	 120	 120	 130	 142	 130	 130	 120	 140	 110	 126	 120	 124	 118	 134	 128	 124	 118	 134	 132	 128	 140	 124	 134	 138	 124	 132	 122	 134	 120	 120	 134	 114	 116	 124	 134	 138	 132	 128	 138	 122	 140	 120	 134	 134	 140	 128	 134	 118	 128	 132	 126	 126	 126	 130	 136	 144	 138	 134	 136	 120	 126	 138	 140	 132	 126	 130	 128	 128	 128	 116	 118	 126	 136	 116	 130	 130	 116	 136	 134	 118	 128	 124	 134	 126	 118	 114	 136	 120	 138	 134	 128	 128	 122	 134	 120	 128	 154	 118	 124	 132	 122	 130	 144	 124	 126	 126	 136	 140	 130	 130	 132	 128	 130	 122	 136	 124	 128	 104	 130	 126	 128	 104	 134	 114	 136	 136	 118	 130	 124	 124	 110	 138	 114	 122	 128	 140	 122	 114	 116	 128	 122	 122	 116	 128	 142	 126	 132	 144	 120	 128	 122	 134	 140	 124	 138	 126	 136	 120	 134	 130	 128	 120	 122	 126	 132	 128	 130	 130	 120	 132	 130	 130	 112	 140	 122	 114	 120	 116	 126	 134	 138	 126	 124	 132	 138	 134	 136	 120	 126	 114	 124	 124	 122	 134	 132	 124
198	 128	 140	 130	 126	 120	 120	 126	 126	 130	 118	 124	 120	 122	 122	 136	 144	 134	 126	 136	 128	 134	 138	 124	 128	 128	 112	 138	 114	 128	 132	 126	 106	 122	 122	 128	 136	 130	 126	 132	 120	 124	 124	 122	 138	 124	 128	 150	 138	 128	 140	 118	 138	 136	 120	 122	 114	 130	 110	 128	 124	 114	 122	 124	 132	 138	 126	 128	 140	 146	 122	 116	 132	 132	 128	 122	 118	 132	 140	 134	 110	 128	 128	 126	 134	 136	 132	 130	 134	 114	 138	 128	 136	 130	 126	 124	 120	 116	 132	 118	 134	 132	 128	 138	 118	 126	 110	 128	 136	 126	 130	 148	 112	 130	 126	 124	 120	 122	 122	 120	 120	 124	 120	 134	 122	 132	 124	 114	 114	 140	 120	 130	 142	 128	 120	 130	 122	 126	 122	 132	 120	 122	 122	 124	 132	 126	 134	 132	 140	 122	 134	 124	 120	 120	 128	 126	 126	 124	 112	 126	 138	 138	 122	 140	 132	 134	 122	 124	 120	 140	 132	 126	 134	 120	 124	 126	 130	 124	 120	 126	 114	 120	 128	 142	 126	 126	 130	 128	 132	 122	 130	 128	 104	 122	 126	 124	 136	 134	 118	 124	 148	 140	 128	 118	 122	 136	 128	 134	 126	 124	 124	 118	 126	 120	 140	 118	 130	 134	 134	 120	 136	 130	 126	 136	 148	 120	 120	 126	 126	 132	 120	 134	 122	 122	 130	 136	 136	 126	 130	 120	 132	 130	 142	 144	 140	 134	 126	 112	 136	 132	 120	 138	 134	 128	 120	 130	 130
199	 128	 124	 130	 126	 114	 126	 120	 124	 118	 126	 136	 120	 132	 124	 122	 130	 120	 132	 142	 130	 122	 126	 132	 120	 130	 130	 136	 136	 128	 136	 122	 122	 114	 134	 128	 124	 124	 128	 134	 122	 124	 132	 138	 114	 130	 138	 140	 140	 126	 130	 128	 132	 136	 132	 134	 122	 132	 132	 102	 142	 122	 146	 120	 128	 126	 122	 128	 132	 116	 120	 138	 126	 132	 116	 134	 118	 126	 134	 132	 132	 122	 118	 128	 124	 128	 124	 122	 110	 132	 124	 122	 122	 126	 118	 120	 128	 124	 120	 146	 126	 138	 126	 124	 120	 118	 126	 124	 124	 120	 120	 138	 138	 124	 136	 118	 122	 122	 118	 128	 124	 130	 130	 124	 140	 116	 116	 138	 146	 132	 120	 138	 118	 130	 134	 116	 136	 142	 126	 140	 140	 120	 120	 130	 122	 124	 112	 142	 130	 122	 118	 120	 124	 130	 122	 124	 124	 140	 124	 114	 130	 122	 134	 124	 120	 120	 132	 126	 130	 136	 136	 130	 122	 130	 146	 128	 128	 126	 138	 140	 128	 124	 128	 126	 130	 144	 120	 134	 142	 122	 122	 132	 108	 126	 130	 124	 144	 136	 116	 130	 134	 128	 136	 134	 134	 126	 126	 144	 128	 130	 118	 124	 120	 124	 128	 130	 134	 128	 128	 130	 130	 126	 142	 124	 116	 136	 124	 138	 134	 130	 126	 136	 100	 142	 110	 120	 120	 124	 132	 122	 138	 136	 124	 134	 138	 130	 134	 132	 128	 114	 122	 120	 120	 128	 136	 122	 114
200	 128	 140	 122	 118	 126	 134	 124	 148	 126	 130	 132	 112	 124	 124	 134	 126	 140	 128	 138	 134	 126	 126	 120	 128	 134	 138	 128	 132	 128	 128	 134	 150	 132	 128	 138	 118	 130	 138	 140	 132	 134	 122	 128	 124	 116	 132	 130	 138	 120	 124	 122	 118	 130	 114	 128	 136	 134	 122	 124	 128	 136	 136	 122	 122	 138	 122	 132	 124	 132	 128	 138	 142	 124	 132	 122	 130	 134	 122	 112	 116	 138	 122	 136	 136	 120	 116	 122	 134	 136	 136	 122	 130	 126	 122	 132	 120	 122	 114	 128	 128	 116	 120	 118	 130	 120	 136	 138	 122	 130	 142	 128	 124	 122	 130	 124	 132	 128	 132	 118	 122	 116	 140	 130	 114	 130	 118	 132	 128	 126	 126	 124	 132	 136	 124	 146	 126	 128	 136	 138	 130	 130	 126	 120	 132	 122	 138	 132	 116	 136	 124	 134	 138	 128	 144	 134	 126	 126	 130	 136	 116	 130	 122	 148	 116	 132	 112	 146	 118	 128	 128	 134	 118	 122	 126	 140	 128	 126	 118	 148	 124	 124	 136	 118	 130	 128	 120	 138	 154	 110	 122	 124	 128	 120	 132	 126	 122	 126	 126	 120	 120	 134	 138	 128	 124	 132	 124	 114	 130	 128	 116	 130	 142	 122	 130	 120	 136	 130	 134	 136	 140	 124	 132	 142	 118	 128	 124	 138	 118	 126	 126	 124	 124	 146	 134	 120	 132	 120	 128	 130	 130	 128	 132	 126	 138	 138	 130	 132	 116	 134	 122	 128	 132	 128	 136	 150	 142
201	 128	 120	 126	 126	 128	 128	 138	 122	 126	 122	 120	 116	 146	 110	 136	 124	 122	 118	 136	 140	 126	 130	 112	 132	 120	 136	 130	 130	 136	 136	 134	 142	 120	 132	 130	 118	 128	 124	 134	 130	 134	 118	 116	 132	 122	 130	 116	 132	 126	 126	 144	 136	 122	 138	 128	 128	 124	 128	 130	 134	 124	 136	 134	 122	 122	 118	 132	 128	 130	 126	 120	 140	 140	 116	 130	 130	 120	 104	 138	 122	 132	 124	 134	 126	 136	 112	 126	 126	 134	 122	 132	 128	 118	 114	 120	 132	 122	 130	 128	 120	 130	 130	 132	 124	 132	 136	 126	 138	 136	 124	 142	 130	 144	 132	 134	 122	 132	 128	 126	 130	 138	 122	 116	 140	 130	 130	 128	 128	 134	 130	 112	 132	 130	 134	 128	 132	 132	 124	 122	 130	 132	 124	 126	 126	 124	 132	 134	 118	 124	 124	 114	 130	 122	 142	 128	 132	 134	 122	 136	 132	 134	 142	 124	 124	 130	 138	 124	 116	 140	 128	 134	 138	 116	 112	 130	 118	 120	 124	 134	 130	 120	 140	 130	 134	 142	 126	 128	 112	 130	 122	 128	 128	 128	 136	 142	 134	 132	 124	 134	 134	 122	 118	 132	 136	 146	 134	 128	 132	 118	 130	 124	 136	 134	 130	 136	 124	 128	 144	 130	 122	 124	 116	 138	 114	 136	 148	 114	 126	 148	 120	 130	 142	 130	 130	 128	 120	 106	 122	 124	 124	 138	 138	 132	 132	 130	 122	 136	 136	 116	 136	 146	 142	 128	 116	 122	 142
202	 128	 136	 134	 130	 128	 124	 114	 122	 136	 132	 126	 134	 128	 128	 114	 150	 130	 114	 124	 144	 122	 126	 136	 136	 130	 118	 124	 124	 130	 122	 128	 124	 116	 128	 138	 130	 136	 136	 130	 118	 120	 136	 118	 138	 124	 128	 126	 110	 122	 118	 124	 132	 126	 126	 140	 128	 126	 126	 120	 140	 130	 134	 136	 136	 146	 130	 136	 140	 146	 134	 132	 132	 130	 134	 112	 144	 138	 130	 148	 128	 132	 124	 134	 130	 124	 136	 130	 138	 132	 128	 126	 118	 132	 132	 130	 118	 126	 130	 124	 124	 114	 122	 148	 128	 130	 138	 128	 140	 134	 114	 120	 144	 124	 112	 142	 126	 128	 120	 126	 122	 136	 128	 122	 134	 124	 120	 138	 130	 126	 138	 116	 116	 130	 138	 124	 144	 122	 130	 128	 132	 134	 106	 128	 120	 132	 128	 126	 126	 136	 128	 142	 130	 120	 112	 146	 134	 132	 120	 122	 130	 126	 126	 140	 136	 134	 130	 128	 128	 126	 122	 132	 132	 118	 126	 136	 124	 120	 128	 130	 134	 136	 124	 134	 126	 136	 124	 122	 130	 136	 120	 110	 122	 132	 120	 138	 114	 136	 136	 146	 126	 120	 136	 118	 114	 132	 128	 134	 134	 138	 110	 124	 132	 126	 126	 124	 120	 126	 126	 136	 116	 138	 134	 128	 128	 124	 116	 130	 134	 132	 136	 134	 126	 140	 128	 130	 122	 116	 132	 118	 114	 126	 126	 120	 132	 126	 138	 124	 124	 118	 130	 128	 128	 134	 142	 132	 136
203	 128	 116	 134	 126	 126	 130	 112	 136	 132	 128	 122	 130	 134	 122	 120	 136	 136	 128	 118	 138	 126	 134	 128	 116	 120	 144	 134	 130	 130	 114	 132	 136	 144	 140	 126	 134	 130	 134	 132	 132	 132	 120	 122	 130	 138	 126	 132	 124	 120	 128	 134	 130	 130	 114	 140	 128	 128	 120	 134	 122	 142	 134	 144	 116	 138	 110	 132	 140	 132	 128	 130	 130	 142	 130	 136	 120	 124	 128	 122	 122	 118	 126	 136	 124	 128	 144	 110	 138	 110	 126	 144	 132	 140	 124	 122	 110	 134	 130	 128	 136	 124	 136	 130	 122	 130	 142	 132	 116	 124	 128	 138	 114	 130	 122	 124	 120	 136	 128	 134	 130	 122	 122	 140	 136	 132	 140	 138	 142	 118	 110	 132	 120	 120	 144	 138	 126	 138	 138	 136	 140	 120	 112	 138	 134	 134	 122	 132	 124	 120	 124	 114	 122	 126	 130	 140	 124	 124	 136	 134	 126	 138	 122	 128	 132	 128	 136	 130	 126	 134	 142	 132	 136	 136	 144	 130	 134	 130	 118	 128	 128	 136	 132	 138	 114	 138	 126	 112	 120	 124	 128	 134	 126	 124	 132	 110	 130	 122	 138	 120	 132	 128	 120	 130	 126	 122	 130	 136	 132	 120	 124	 122	 130	 142	 122	 132	 132	 120	 116	 138	 130	 122	 134	 144	 136	 116	 132	 134	 122	 126	 142	 132	 136	 120	 120	 130	 126	 126	 118	 124	 128	 120	 124	 130	 114	 122	 126	 128	 128	 128	 124	 130	 130	 110	 130	 124	 132
204	 128	 124	 118	 118	 128	 124	 146	 130	 142	 134	 140	 128	 126	 126	 128	 124	 134	 122	 116	 140	 122	 126	 124	 132	 120	 120	 134	 114	 140	 132	 134	 122	 130	 138	 140	 112	 126	 134	 132	 136	 136	 132	 130	 130	 132	 136	 130	 122	 140	 116	 118	 138	 140	 148	 122	 126	 134	 114	 136	 120	 134	 122	 132	 124	 126	 126	 128	 116	 138	 122	 104	 124	 136	 132	 138	 130	 148	 136	 122	 138	 124	 116	 134	 130	 132	 124	 130	 126	 114	 118	 132	 132	 138	 118	 136	 128	 128	 132	 142	 126	 120	 140	 130	 130	 138	 130	 128	 124	 130	 146	 124	 128	 114	 134	 128	 128	 134	 138	 120	 120	 136	 128	 118	 130	 124	 140	 134	 138	 116	 136	 134	 126	 120	 124	 126	 118	 130	 130	 132	 128	 126	 118	 124	 112	 130	 118	 132	 124	 114	 134	 112	 136	 124	 140	 134	 130	 132	 124	 130	 118	 134	 126	 132	 136	 126	 118	 128	 132	 116	 128	 122	 122	 116	 136	 134	 126	 128	 144	 134	 114	 132	 116	 134	 130	 106	 126	 128	 136	 134	 130	 144	 128	 134	 126	 140	 120	 142	 118	 136	 148	 128	 132	 126	 126	 144	 140	 138	 130	 124	 132	 130	 142	 120	 128	 122	 134	 122	 126	 128	 128	 126	 138	 120	 112	 128	 132	 122	 122	 124	 128	 122	 122	 130	 122	 140	 120	 134	 134	 124	 128	 130	 126	 132	 124	 130	 126	 128	 136	 136	 136	 114	 118	 128	 136	 126	 138
205	 128	 136	 118	 122	 138	 126	 124	 132	 142	 126	 116	 136	 132	 128	 126	 134	 132	 136	 142	 118	 138	 122	 136	 132	 114	 134	 132	 132	 132	 132	 130	 134	 126	 142	 136	 140	 148	 120	 138	 122	 120	 136	 138	 134	 130	 134	 136	 128	 114	 118	 136	 120	 140	 132	 118	 130	 124	 120	 130	 130	 122	 138	 124	 136	 138	 118	 120	 128	 132	 132	 134	 138	 116	 128	 130	 130	 138	 122	 132	 128	 130	 138	 124	 136	 136	 132	 126	 150	 132	 116	 118	 130	 134	 122	 140	 132	 148	 128	 126	 110	 130	 138	 128	 116	 130	 118	 132	 132	 116	 116	 114	 118	 132	 132	 130	 126	 118	 114	 128	 144	 122	 122	 120	 124	 128	 140	 114	 138	 136	 128	 122	 134	 118	 130	 124	 132	 130	 138	 108	 128	 140	 136	 130	 130	 128	 124	 134	 142	 130	 130	 116	 120	 122	 142	 128	 120	 136	 128	 114	 118	 134	 142	 124	 128	 136	 124	 130	 122	 132	 116	 138	 126	 138	 134	 124	 116	 126	 130	 144	 120	 124	 124	 122	 118	 124	 128	 118	 134	 126	 126	 140	 128	 126	 138	 144	 128	 132	 124	 130	 118	 132	 120	 126	 126	 134	 118	 132	 136	 130	 130	 128	 124	 140	 136	 126	 126	 112	 128	 126	 114	 134	 130	 128	 120	 120	 124	 118	 118	 122	 130	 132	 128	 138	 126	 136	 144	 144	 120	 130	 134	 132	 116	 134	 122	 130	 134	 136	 120	 126	 118	 120	 140	 128	 124	 134	 118
